,0,1,2
0,church_outdoor,0.010582010582010581,0.2222222222222222
1,living_room,0.017857142857142856,0.2767857142857143
2,lobby,0.019417475728155338,0.22330097087378642
3,coffee_shop,0.0196078431372549,0.13725490196078433
4,mountain,0.02030456852791878,0.3197969543147208
5,museum_indoor,0.020512820512820513,0.24615384615384617
6,fountain,0.02197802197802198,0.21978021978021978
7,restaurant,0.022123893805309734,0.18141592920353983
8,coast,0.02403846153846154,0.3701923076923077
9,dam,0.029850746268656716,0.21393034825870647
10,office,0.03317535545023697,0.2890995260663507
11,palace,0.03608247422680412,0.35051546391752575
12,food_court,0.039603960396039604,0.31683168316831684
13,courtyard,0.042328042328042326,0.21164021164021163
14,bridge,0.04591836734693878,0.1326530612244898
15,laundromat,0.05339805825242718,0.30097087378640774
16,valley,0.05504587155963303,0.4541284403669725
17,playground,0.056338028169014086,0.3004694835680751
18,construction_site,0.0594059405940594,0.2623762376237624
19,butchers_shop,0.06701030927835051,0.26288659793814434
20,classroom,0.06770833333333333,0.4427083333333333
21,railroad_track,0.06796116504854369,0.2912621359223301
22,canyon,0.06806282722513089,0.28272251308900526
23,clothing_store,0.07,0.315
24,bar,0.07537688442211055,0.3768844221105528
25,river,0.09042553191489362,0.35638297872340424
26,monastery_outdoor,0.0966183574879227,0.3961352657004831
27,lighthouse,0.0995260663507109,0.3791469194312796
28,bookstore,0.10309278350515463,0.3556701030927835
29,staircase,0.10362694300518134,0.40414507772020725
30,shed,0.11229946524064172,0.3850267379679144
31,bedroom,0.12135922330097088,0.5533980582524272
32,bathroom,0.12244897959183673,0.6020408163265306
33,kitchen,0.12437810945273632,0.3383084577114428
34,parking_lot,0.12962962962962962,0.3888888888888889
35,abbey,0.13145539906103287,0.39906103286384975
36,boat_deck,0.13170731707317074,0.4097560975609756
37,cemetery,0.13333333333333333,0.47692307692307695
38,beauty_salon,0.1340782122905028,0.4301675977653631
39,locker_room,0.13855421686746988,0.46987951807228917
40,harbor,0.14427860696517414,0.4129353233830846
41,art_gallery,0.14673913043478262,0.3423913043478261
42,assembly_line,0.14798206278026907,0.48878923766816146
43,banquet_hall,0.15104166666666666,0.4427083333333333
44,gas_station,0.1568627450980392,0.4264705882352941
45,auditorium,0.16055045871559634,0.44954128440366975
46,market_outdoor,0.16203703703703703,0.47685185185185186
47,slum,0.16243654822335024,0.4263959390862944
48,trench,0.164021164021164,0.48148148148148145
49,chalet,0.16417910447761194,0.42786069651741293
50,driveway,0.17326732673267325,0.40594059405940597
51,dining_room,0.1782178217821782,0.49504950495049505
52,airport_terminal,0.18,0.475
53,yard,0.18181818181818182,0.5240641711229946
54,stage_indoor,0.1878453038674033,0.585635359116022
55,conference_room,0.20202020202020202,0.5707070707070707
56,subway_station_platform,0.20202020202020202,0.4090909090909091
57,fire_station,0.2037914691943128,0.41706161137440756
58,temple_east_asia,0.20634920634920634,0.455026455026455
59,hospital_room,0.21674876847290642,0.5172413793103449
60,candy_store,0.2175925925925926,0.5555555555555556
61,botanical_garden,0.22119815668202766,0.6543778801843319
62,hot_spring,0.23195876288659795,0.5309278350515464
63,volcano,0.23195876288659795,0.4587628865979381
64,skyscraper,0.23636363636363636,0.39545454545454545
65,amusement_park,0.23958333333333334,0.4947916666666667
66,bakery_shop,0.2403846153846154,0.5192307692307693
67,aqueduct,0.24175824175824176,0.5054945054945055
68,amphitheater,0.24696356275303644,0.5465587044534413
69,campsite,0.25280898876404495,0.5674157303370787
70,corridor,0.2780487804878049,0.5560975609756098
71,highway,0.2894736842105263,0.45263157894736844
72,rainforest,0.32124352331606215,0.7357512953367875
73,badlands,0.3484848484848485,0.6616161616161617
74,boxing_ring,0.34972677595628415,0.6338797814207651
75,supermarket,0.35,0.6
76,kindergarden_classroom,0.35609756097560974,0.6292682926829268
77,phone_booth,0.35944700460829493,0.5161290322580645
78,corn_field,0.3712871287128713,0.6534653465346535
79,bowling_alley,0.37264150943396224,0.6415094339622641
80,swamp,0.37823834196891193,0.7098445595854922
81,shower,0.38636363636363635,0.7045454545454546
82,martial_arts_gym,0.39195979899497485,0.6733668341708543
83,bus_interior,0.3924731182795699,0.6182795698924731
84,rock_arch,0.39285714285714285,0.6377551020408163
85,ballroom,0.39361702127659576,0.6223404255319149
86,ski_slope,0.40404040404040403,0.6919191919191919
87,golf_course,0.41397849462365593,0.7580645161290323
88,aquarium,0.4472361809045226,0.6432160804020101
89,runway,0.4473684210526316,0.6789473684210526
90,cockpit,0.4720812182741117,0.7868020304568528
91,swimming_pool_outdoor,0.49514563106796117,0.7233009708737864
92,baseball_field,0.4951923076923077,0.7788461538461539
93,racecourse,0.5376884422110553,0.7336683417085427
94,ice_skating_rink_outdoor,0.5384615384615384,0.7333333333333333
95,iceberg,0.5492227979274611,0.7461139896373057
96,track_outdoor,0.5510204081632653,0.7448979591836735
97,desert_sand,0.555,0.75
98,stadium_football,0.5794392523364486,0.794392523364486
99,bamboo_forest,0.5952380952380952,0.8666666666666667
100,Total,0.2142999917268753,0.48214998841285706
